"wbregion","year","intervention","regimen","x50q30"
"Latin America and the Caribbean",2033,"Scenario 3","No aspirin",0.216014667773227
"Latin America and the Caribbean",2033,"Scenario 4","Aspirin",0.21470408873794
"Latin America and the Caribbean",2033,"Scenario 4","No aspirin",0.21532664493699
"Latin America and the Caribbean",2034,"Current care","Aspirin",0.216003983124937
"Latin America and the Caribbean",2034,"Scenario 1","Aspirin",0.215044164323551
"Latin America and the Caribbean",2034,"Scenario 1","No aspirin",0.215468004392784
"Latin America and the Caribbean",2034,"Scenario 2","Aspirin",0.21504307585317
"Latin America and the Caribbean",2034,"Scenario 2","No aspirin",0.215467056219932
"Latin America and the Caribbean",2034,"Scenario 3","Aspirin",0.214149001374215
"Latin America and the Caribbean",2034,"Scenario 3","No aspirin",0.214706220660057
"Latin America and the Caribbean",2034,"Scenario 4","Aspirin",0.213262145176044
"Latin America and the Caribbean",2034,"Scenario 4","No aspirin",0.213949330981934
"Latin America and the Caribbean",2035,"Current care","Aspirin",0.214833549162225
"Latin America and the Caribbean",2035,"Scenario 1","Aspirin",0.213784074590772
"Latin America and the Caribbean",2035,"Scenario 1","No aspirin",0.214248717566127
"Latin America and the Caribbean",2035,"Scenario 2","Aspirin",0.213780420204331
"Latin America and the Caribbean",2035,"Scenario 2","No aspirin",0.214245531425735
"Latin America and the Caribbean",2035,"Scenario 3","Aspirin",0.212804220897982
"Latin America and the Caribbean",2035,"Scenario 3","No aspirin",0.213414561023599
"Latin America and the Caribbean",2035,"Scenario 4","Aspirin",0.211837396219881
"Latin America and the Caribbean",2035,"Scenario 4","No aspirin",0.212588867057894
"Latin America and the Caribbean",2036,"Current care","Aspirin",0.213676677067633
"Latin America and the Caribbean",2036,"Scenario 1","Aspirin",0.21253787153759
"Latin America and the Caribbean",2036,"Scenario 1","No aspirin",0.213043083423483
"Latin America and the Caribbean",2036,"Scenario 2","Aspirin",0.212530681416842
"Latin America and the Caribbean",2036,"Scenario 2","No aspirin",0.213036809416829
"Latin America and the Caribbean",2036,"Scenario 3","Aspirin",0.211472756982358
"Latin America and the Caribbean",2036,"Scenario 3","No aspirin",0.212135890104242
"Latin America and the Caribbean",2036,"Scenario 4","Aspirin",0.210426636879278
"Latin America and the Caribbean",2036,"Scenario 4","No aspirin",0.2112417530446
"Latin America and the Caribbean",2037,"Current care","Aspirin",0.212543577312464
"Latin America and the Caribbean",2037,"Scenario 1","Aspirin",0.211316647822596
"Latin America and the Caribbean",2037,"Scenario 1","No aspirin",0.211862063580283
"Latin America and the Caribbean",2037,"Scenario 2","Aspirin",0.211303829845592
"Latin America and the Caribbean",2037,"Scenario 2","No aspirin",0.211850868925132
"Latin America and the Caribbean",2037,"Scenario 3","Aspirin",0.210164461887228
"Latin America and the Caribbean",2037,"Scenario 3","No aspirin",0.210880072974079
"Latin America and the Caribbean",2037,"Scenario 4","Aspirin",0.20903959894063
"Latin America and the Caribbean",2037,"Scenario 4","No aspirin",0.209917738173731
"Latin America and the Caribbean",2038,"Current care","Aspirin",0.211407772009408
"Latin America and the Caribbean",2038,"Scenario 1","Aspirin",0.210098030779379
"Latin America and the Caribbean",2038,"Scenario 1","No aspirin",0.210682970947001
"Latin America and the Caribbean",2038,"Scenario 2","Aspirin",0.210073913034882
"Latin America and the Caribbean",2038,"Scenario 2","No aspirin",0.210661795013056
"Latin America and the Caribbean",2038,"Scenario 3","Aspirin",0.208853293262894
"Latin America and the Caribbean",2038,"Scenario 3","No aspirin",0.209621112578309
"Latin America and the Caribbean",2038,"Scenario 4","Aspirin",0.207650143729097
"Latin America and the Caribbean",2038,"Scenario 4","No aspirin",0.208590736468804
"Latin America and the Caribbean",2039,"Current care","Aspirin",0.210246855743951
"Latin America and the Caribbean",2039,"Scenario 1","Aspirin",0.208858404182634
"Latin America and the Caribbean",2039,"Scenario 1","No aspirin",0.209482279741365
"Latin America and the Caribbean",2039,"Scenario 2","Aspirin",0.208817334168155
"Latin America and the Caribbean",2039,"Scenario 2","No aspirin",0.209445890146142
"Latin America and the Caribbean",2039,"Scenario 3","Aspirin",0.207515882995232
"Latin America and the Caribbean",2039,"Scenario 3","No aspirin",0.208335504004615
"Latin America and the Caribbean",2039,"Scenario 4","Aspirin",0.206235123615654
"Latin America and the Caribbean",2039,"Scenario 4","No aspirin",0.207237427874883
"Latin America and the Caribbean",2040,"Current care","Aspirin",0.209079225655065
"Latin America and the Caribbean",2040,"Scenario 1","Aspirin",0.207614213604308
"Latin America and the Caribbean",2040,"Scenario 1","No aspirin",0.208276546652475
"Latin America and the Caribbean",2040,"Scenario 2","Aspirin",0.207554201427124
"Latin America and the Caribbean",2040,"Scenario 2","No aspirin",0.208223177525847
"Latin America and the Caribbean",2040,"Scenario 3","Aspirin",0.206172523829791
"Latin America and the Caribbean",2040,"Scenario 3","No aspirin",0.20704342842446
"Latin America and the Caribbean",2040,"Scenario 4","Aspirin",0.204815017000628
"Latin America and the Caribbean",2040,"Scenario 4","No aspirin",0.205878151897022
"Latin America and the Caribbean",2041,"Current care","Aspirin",0.207914292319539
"Latin America and the Caribbean",2041,"Scenario 1","Aspirin",0.206373013592779
"Latin America and the Caribbean",2041,"Scenario 1","No aspirin",0.207073472752976
"Latin America and the Caribbean",2041,"Scenario 2","Aspirin",0.206293273733539
"Latin America and the Caribbean",2041,"Scenario 2","No aspirin",0.207002364255303
"Latin America and the Caribbean",2041,"Scenario 3","Aspirin",0.204832143485371
"Latin America and the Caribbean",2041,"Scenario 3","No aspirin",0.205753739408052
"Latin America and the Caribbean",2041,"Scenario 4","Aspirin",0.203398923284262
"Latin America and the Caribbean",2041,"Scenario 4","No aspirin",0.204521901257619
"Latin America and the Caribbean",2042,"Current care","Aspirin",0.206761184016274
"Latin America and the Caribbean",2042,"Scenario 1","Aspirin",0.20515309790915
"Latin America and the Caribbean",2042,"Scenario 1","No aspirin",0.205890202307805
"Latin America and the Caribbean",2042,"Scenario 2","Aspirin",0.205044038277304
"Latin America and the Caribbean",2042,"Scenario 2","No aspirin",0.205793034496225
"Latin America and the Caribbean",2042,"Scenario 3","Aspirin",0.203504019957816
"Latin America and the Caribbean",2042,"Scenario 3","No aspirin",0.204475841499008
"Latin America and the Caribbean",2042,"Scenario 4","Aspirin",0.201995905609535
"Latin America and the Caribbean",2042,"Scenario 4","No aspirin",0.203177887360615
"Latin America and the Caribbean",2043,"Current care","Aspirin",0.205622750023221
"Latin America and the Caribbean",2043,"Scenario 1","Aspirin",0.20397384854309
"Latin America and the Caribbean",2043,"Scenario 1","No aspirin",0.204744053769683
"Latin America and the Caribbean",2043,"Scenario 2","Aspirin",0.203807710176359
"Latin America and the Caribbean",2043,"Scenario 2","No aspirin",0.204596493150133
"Latin America and the Caribbean",2043,"Scenario 3","Aspirin",0.202189188125694
"Latin America and the Caribbean",2043,"Scenario 3","No aspirin",0.203210873568349
"Latin America and the Caribbean",2043,"Scenario 4","Aspirin",0.200606841336656
"Latin America and the Caribbean",2043,"Scenario 4","No aspirin",0.201847117835251
"Latin America and the Caribbean",2044,"Current care","Aspirin",0.204499411027983
"Latin America and the Caribbean",2044,"Scenario 1","Aspirin",0.202874736159432
"Latin America and the Caribbean",2044,"Scenario 1","No aspirin",0.203670223437208
"Latin America and the Caribbean",2044,"Scenario 2","Aspirin",0.202585048187853
"Latin America and the Caribbean",2044,"Scenario 2","No aspirin",0.203413517741087
"Latin America and the Caribbean",2044,"Scenario 3","Aspirin",0.20088834223802
"Latin America and the Caribbean",2044,"Scenario 3","No aspirin",0.201959632686554
"Latin America and the Caribbean",2044,"Scenario 4","Aspirin",0.199232364245532
"Latin America and the Caribbean",2044,"Scenario 4","No aspirin",0.200530253484093
"Latin America and the Caribbean",2045,"Current care","Aspirin",0.203385395784057
"Latin America and the Caribbean",2045,"Scenario 1","Aspirin",0.201817014646272
"Latin America and the Caribbean",2045,"Scenario 1","No aspirin",0.202634088823198
"Latin America and the Caribbean",2045,"Scenario 2","Aspirin",0.201371780424733
"Latin America and the Caribbean",2045,"Scenario 2","No aspirin",0.202239703672212
"Latin America and the Caribbean",2045,"Scenario 3","Aspirin",0.199600309142555
"Latin America and the Caribbean",2045,"Scenario 3","No aspirin",0.200720368140723
"Latin America and the Caribbean",2045,"Scenario 4","Aspirin",0.197868877780873
"Latin America and the Caribbean",2045,"Scenario 4","No aspirin",0.19922352174398
"Latin America and the Caribbean",2046,"Current care","Aspirin",0.202287392778661
"Latin America and the Caribbean",2046,"Scenario 1","Aspirin",0.200779161373918
"Latin America and the Caribbean",2046,"Scenario 1","No aspirin",0.201617247900404
"Latin America and the Caribbean",2046,"Scenario 2","Aspirin",0.200174060786327
"Latin America and the Caribbean",2046,"Scenario 2","No aspirin",0.201081075999047
"Latin America and the Caribbean",2046,"Scenario 3","Aspirin",0.198330403815352
"Latin America and the Caribbean",2046,"Scenario 3","No aspirin",0.19949835806119
"Latin America and the Caribbean",2046,"Scenario 4","Aspirin",0.196527009968529
"Latin America and the Caribbean",2046,"Scenario 4","No aspirin",0.197936775527465
"Latin America and the Caribbean",2047,"Current care","Aspirin",0.201233330306144
"Latin America and the Caribbean",2047,"Scenario 1","Aspirin",0.199782405336545
"Latin America and the Caribbean",2047,"Scenario 1","No aspirin",0.200643345449022
"Latin America and the Caribbean",2047,"Scenario 2","Aspirin",0.199015709590521
"Latin America and the Caribbean",2047,"Scenario 2","No aspirin",0.199961394901687
"Latin America and the Caribbean",2047,"Scenario 3","Aspirin",0.197103243143982
"Latin America and the Caribbean",2047,"Scenario 3","No aspirin",0.198319189092474
"Latin America and the Caribbean",2047,"Scenario 4","Aspirin",0.195229161523909
"Latin America and the Caribbean",2047,"Scenario 4","No aspirin",0.196692969127935
"Latin America and the Caribbean",2048,"Current care","Aspirin",0.200231128988729
"Latin America and the Caribbean",2048,"Scenario 1","Aspirin",0.198824204357715
"Latin America and the Caribbean",2048,"Scenario 1","No aspirin",0.199709556974169
"Latin America and the Caribbean",2048,"Scenario 2","Aspirin",0.197895242271271
"Latin America and the Caribbean",2048,"Scenario 2","No aspirin",0.19887950316615
"Latin America and the Caribbean",2048,"Scenario 3","Aspirin",0.195917299858474
"Latin America and the Caribbean",2048,"Scenario 3","No aspirin",0.197183279261176
"Latin America and the Caribbean",2048,"Scenario 4","Aspirin",0.193973953811654
"Latin America and the Caribbean",2048,"Scenario 4","No aspirin",0.195491992277704
"Latin America and the Caribbean",2049,"Current care","Aspirin",0.19929195561826
"Latin America and the Caribbean",2049,"Scenario 1","Aspirin",0.197907932921484
"Latin America and the Caribbean",2049,"Scenario 1","No aspirin",0.19881704584164
"Latin America and the Caribbean",2049,"Scenario 2","Aspirin",0.196813828278069
"Latin America and the Caribbean",2049,"Scenario 2","No aspirin",0.197836565702113
"Latin America and the Caribbean",2049,"Scenario 3","Aspirin",0.194775456790813
"Latin America and the Caribbean",2049,"Scenario 3","No aspirin",0.19609649317153
"Latin America and the Caribbean",2049,"Scenario 4","Aspirin",0.192763589426948
"Latin America and the Caribbean",2049,"Scenario 4","No aspirin",0.194342092778722
"Latin America and the Caribbean",2050,"Current care","Aspirin",0.198403645550313
"Latin America and the Caribbean",2050,"Scenario 1","Aspirin",0.197027506805816
"Latin America and the Caribbean",2050,"Scenario 1","No aspirin",0.197959759911734
"Latin America and the Caribbean",2050,"Scenario 2","Aspirin",0.195765590784984
"Latin America and the Caribbean",2050,"Scenario 2","No aspirin",0.196826475361336
"Latin America and the Caribbean",2050,"Scenario 3","Aspirin",0.193681036788614
"Latin America and the Caribbean",2050,"Scenario 3","No aspirin",0.195056400281655
"Latin America and the Caribbean",2050,"Scenario 4","Aspirin",0.191609434531736
"Latin America and the Caribbean",2050,"Scenario 4","No aspirin",0.193246996851144
"Middle East and North Africa",2017,"Current care","Aspirin",0.28840101474051
"Middle East and North Africa",2017,"Scenario 1","Aspirin",0.28840101474051
"Middle East and North Africa",2017,"Scenario 1","No aspirin",0.28840101474051
"Middle East and North Africa",2017,"Scenario 2","Aspirin",0.28840101474051
"Middle East and North Africa",2017,"Scenario 2","No aspirin",0.28840101474051
"Middle East and North Africa",2017,"Scenario 3","Aspirin",0.28840101474051
"Middle East and North Africa",2017,"Scenario 3","No aspirin",0.28840101474051
"Middle East and North Africa",2017,"Scenario 4","Aspirin",0.28840101474051
"Middle East and North Africa",2017,"Scenario 4","No aspirin",0.28840101474051
"Middle East and North Africa",2018,"Current care","Aspirin",0.270334144677207
"Middle East and North Africa",2018,"Scenario 1","Aspirin",0.270334144677207
"Middle East and North Africa",2018,"Scenario 1","No aspirin",0.270334144677207
"Middle East and North Africa",2018,"Scenario 2","Aspirin",0.270334144677207
"Middle East and North Africa",2018,"Scenario 2","No aspirin",0.270334144677207
"Middle East and North Africa",2018,"Scenario 3","Aspirin",0.270334144677207
"Middle East and North Africa",2018,"Scenario 3","No aspirin",0.270334144677207
"Middle East and North Africa",2018,"Scenario 4","Aspirin",0.270334144677207
"Middle East and North Africa",2018,"Scenario 4","No aspirin",0.270334144677207
"Middle East and North Africa",2019,"Current care","Aspirin",0.269556620630129
"Middle East and North Africa",2019,"Scenario 1","Aspirin",0.269556620630129
"Middle East and North Africa",2019,"Scenario 1","No aspirin",0.269556620630129
"Middle East and North Africa",2019,"Scenario 2","Aspirin",0.269556620630129
"Middle East and North Africa",2019,"Scenario 2","No aspirin",0.269556620630129
"Middle East and North Africa",2019,"Scenario 3","Aspirin",0.269556620630129
"Middle East and North Africa",2019,"Scenario 3","No aspirin",0.269556620630129
"Middle East and North Africa",2019,"Scenario 4","Aspirin",0.269556620630129
"Middle East and North Africa",2019,"Scenario 4","No aspirin",0.269556620630129
"Middle East and North Africa",2020,"Current care","Aspirin",0.326625821233536
"Middle East and North Africa",2020,"Current care","No aspirin",0.0751111804295194
"Middle East and North Africa",2020,"Scenario 1","Aspirin",0.326625821233536
"Middle East and North Africa",2020,"Scenario 1","No aspirin",0.326625821233536
"Middle East and North Africa",2020,"Scenario 2","Aspirin",0.326625821233536
"Middle East and North Africa",2020,"Scenario 2","No aspirin",0.326625821233536
"Middle East and North Africa",2020,"Scenario 3","Aspirin",0.326625821233536
"Middle East and North Africa",2020,"Scenario 3","No aspirin",0.326625821233536
"Middle East and North Africa",2020,"Scenario 4","Aspirin",0.326625821233536
"Middle East and North Africa",2020,"Scenario 4","No aspirin",0.326625821233536
"Middle East and North Africa",2021,"Current care","Aspirin",0.329051279650631
"Middle East and North Africa",2021,"Current care","No aspirin",0.0741521085852829
"Middle East and North Africa",2021,"Scenario 1","Aspirin",0.329051279650631
"Middle East and North Africa",2021,"Scenario 1","No aspirin",0.329051279650631
"Middle East and North Africa",2021,"Scenario 2","Aspirin",0.329051279650631
"Middle East and North Africa",2021,"Scenario 2","No aspirin",0.329051279650631
"Middle East and North Africa",2021,"Scenario 3","Aspirin",0.329051279650631
"Middle East and North Africa",2021,"Scenario 3","No aspirin",0.329051279650631
"Middle East and North Africa",2021,"Scenario 4","Aspirin",0.329051279650631
"Middle East and North Africa",2021,"Scenario 4","No aspirin",0.329051279650631
"Middle East and North Africa",2022,"Current care","Aspirin",0.318482966798871
"Middle East and North Africa",2022,"Current care","No aspirin",0.0741244626005448
"Middle East and North Africa",2022,"Scenario 1","Aspirin",0.318482966798871
"Middle East and North Africa",2022,"Scenario 1","No aspirin",0.318482966798871
"Middle East and North Africa",2022,"Scenario 2","Aspirin",0.318482966798871
"Middle East and North Africa",2022,"Scenario 2","No aspirin",0.318482966798871
"Middle East and North Africa",2022,"Scenario 3","Aspirin",0.318482966798871
"Middle East and North Africa",2022,"Scenario 3","No aspirin",0.318482966798871
"Middle East and North Africa",2022,"Scenario 4","Aspirin",0.318482966798871
"Middle East and North Africa",2022,"Scenario 4","No aspirin",0.318482966798871
"Middle East and North Africa",2023,"Current care","Aspirin",0.314512072296449
"Middle East and North Africa",2023,"Current care","No aspirin",0.0709923691229621
"Middle East and North Africa",2023,"Scenario 1","Aspirin",0.314258051883551
"Middle East and North Africa",2023,"Scenario 1","No aspirin",0.314316623409902
"Middle East and North Africa",2023,"Scenario 2","Aspirin",0.314258051883551
"Middle East and North Africa",2023,"Scenario 2","No aspirin",0.314316623409902
"Middle East and North Africa",2023,"Scenario 3","Aspirin",0.314113081038927
"Middle East and North Africa",2023,"Scenario 3","No aspirin",0.314191191515616
"Middle East and North Africa",2023,"Scenario 4","Aspirin",0.313968080122733
"Middle East and North Africa",2023,"Scenario 4","No aspirin",0.314065737107807
"Middle East and North Africa",2024,"Current care","Aspirin",0.260392042802038
"Middle East and North Africa",2024,"Scenario 1","Aspirin",0.259822815358935
"Middle East and North Africa",2024,"Scenario 1","No aspirin",0.259958431258044
"Middle East and North Africa",2024,"Scenario 2","Aspirin",0.259822815358935
"Middle East and North Africa",2024,"Scenario 2","No aspirin",0.259958431258044
"Middle East and North Africa",2024,"Scenario 3","Aspirin",0.259497784100319
"Middle East and North Africa",2024,"Scenario 3","No aspirin",0.25967858591848
"Middle East and North Africa",2024,"Scenario 4","Aspirin",0.259172744953517
"Middle East and North Africa",2024,"Scenario 4","No aspirin",0.259398722919068
"Middle East and North Africa",2025,"Current care","Aspirin",0.258723855528726
"Middle East and North Africa",2025,"Scenario 1","Aspirin",0.257840232642657
"Middle East and North Africa",2025,"Scenario 1","No aspirin",0.258056346271609
"Middle East and North Africa",2025,"Scenario 2","Aspirin",0.257840232642657
"Middle East and North Africa",2025,"Scenario 2","No aspirin",0.258056346271609
"Middle East and North Africa",2025,"Scenario 3","Aspirin",0.257335594726329
"Middle East and North Africa",2025,"Scenario 3","No aspirin",0.257623535089893
"Middle East and North Africa",2025,"Scenario 4","Aspirin",0.256831182236824
"Middle East and North Africa",2025,"Scenario 4","No aspirin",0.257190843008286
"Middle East and North Africa",2026,"Current care","Aspirin",0.257028573498677
"Middle East and North Africa",2026,"Scenario 1","Aspirin",0.255816647136869
"Middle East and North Africa",2026,"Scenario 1","No aspirin",0.256119512408701
"Middle East and North Africa",2026,"Scenario 2","Aspirin",0.255816647136869
"Middle East and North Africa",2026,"Scenario 2","No aspirin",0.256119512408701
"Middle East and North Africa",2026,"Scenario 3","Aspirin",0.255124485056302
"Middle East and North Africa",2026,"Scenario 3","No aspirin",0.255527667050569
"Middle East and North Africa",2026,"Scenario 4","Aspirin",0.254433109323633
"Middle East and North Africa",2026,"Scenario 4","No aspirin",0.254936285755135
"Middle East and North Africa",2027,"Current care","Aspirin",0.255413693764231
"Middle East and North Africa",2027,"Scenario 1","Aspirin",0.25386130049506
"Middle East and North Africa",2027,"Scenario 1","No aspirin",0.254256271098047
"Middle East and North Africa",2027,"Scenario 2","Aspirin",0.253861214599725
"Middle East and North Africa",2027,"Scenario 2","No aspirin",0.254256196709112
"Middle East and North Africa",2027,"Scenario 3","Aspirin",0.252974596296215
"Middle East and North Africa",2027,"Scenario 3","No aspirin",0.253499878245866
"Middle East and North Africa",2027,"Scenario 4","Aspirin",0.252089744747092
"Middle East and North Africa",2027,"Scenario 4","No aspirin",0.252744637276305
"Middle East and North Africa",2028,"Current care","Aspirin",0.253870805210663
"Middle East and North Africa",2028,"Scenario 1","Aspirin",0.251969934442746
"Middle East and North Africa",2028,"Scenario 1","No aspirin",0.252461028633053
"Middle East and North Africa",2028,"Scenario 2","Aspirin",0.25196855592553
"Middle East and North Africa",2028,"Scenario 2","No aspirin",0.25245983418211
"Middle East and North Africa",2028,"Scenario 3","Aspirin",0.250882306059587
"Middle East and North Africa",2028,"Scenario 3","No aspirin",0.25153492246973
"Middle East and North Africa",2028,"Scenario 4","Aspirin",0.24979929103639
"Middle East and North Africa",2028,"Scenario 4","No aspirin",0.250612014740018
"Middle East and North Africa",2029,"Current care","Aspirin",0.252299041030929
"Middle East and North Africa",2029,"Scenario 1","Aspirin",0.250044976441147
"Middle East and North Africa",2029,"Scenario 1","No aspirin",0.250634973986223
"Middle East and North Africa",2029,"Scenario 2","Aspirin",0.250041357516499
"Middle East and North Africa",2029,"Scenario 2","No aspirin",0.250631836484637
"Middle East and North Africa",2029,"Scenario 3","Aspirin",0.248752324747847
"Middle East and North Africa",2029,"Scenario 3","No aspirin",0.24953578260718
"Middle East and North Africa",2029,"Scenario 4","Aspirin",0.247468530043185
"Middle East and North Africa",2029,"Scenario 4","No aspirin",0.248443003051898
"Middle East and North Africa",2030,"Current care","Aspirin",0.250652234048614
"Middle East and North Africa",2030,"Scenario 1","Aspirin",0.248043826922607
"Middle East and North Africa",2030,"Scenario 1","No aspirin",0.248734345779611
"Middle East and North Africa",2030,"Scenario 2","Aspirin",0.248036462813524
"Middle East and North Africa",2030,"Scenario 2","No aspirin",0.248727957284346
"Middle East and North Africa",2030,"Scenario 3","Aspirin",0.24654311877154
"Middle East and North Africa",2030,"Scenario 3","No aspirin",0.247459457668461
"Middle East and North Africa",2030,"Scenario 4","Aspirin",0.245057578740539
"Middle East and North Africa",2030,"Scenario 4","No aspirin",0.24619586399023
"Middle East and North Africa",2031,"Current care","Aspirin",0.248937907843341
"Middle East and North Africa",2031,"Scenario 1","Aspirin",0.245991966926547
"Middle East and North Africa",2031,"Scenario 1","No aspirin",0.246781457227893
"Middle East and North Africa",2031,"Scenario 2","Aspirin",0.245963344415418
"Middle East and North Africa",2031,"Scenario 2","No aspirin",0.246756605050076
"Middle East and North Africa",2031,"Scenario 3","Aspirin",0.2442659388572
"Middle East and North Africa",2031,"Scenario 3","No aspirin",0.245315767630716
"Middle East and North Africa",2031,"Scenario 4","Aspirin",0.242579491448105
"Middle East and North Africa",2031,"Scenario 4","No aspirin",0.243881845441631
"Middle East and North Africa",2032,"Current care","Aspirin",0.247312963059306
"Middle East and North Africa",2032,"Scenario 1","Aspirin",0.244045610646191
"Middle East and North Africa",2032,"Scenario 1","No aspirin",0.244932849469718
"Middle East and North Africa",2032,"Scenario 2","Aspirin",0.243975068877151
"Middle East and North Africa",2032,"Scenario 2","No aspirin",0.24487155505462
"Middle East and North Africa",2032,"Scenario 3","Aspirin",0.242071813226253
"Middle East and North Africa",2032,"Scenario 3","No aspirin",0.243256672160257
"Middle East and North Africa",2032,"Scenario 4","Aspirin",0.240183282265621
"Middle East and North Africa",2032,"Scenario 4","No aspirin",0.241651105386012
"Middle East and North Africa",2033,"Current care","Aspirin",0.24577205790804
"Middle East and North Africa",2033,"Scenario 1","Aspirin",0.242180687762943
"Middle East and North Africa",2033,"Scenario 1","No aspirin",0.243166774962268
"Middle East and North Africa",2033,"Scenario 2","Aspirin",0.24206851507451
"Middle East and North Africa",2033,"Scenario 2","No aspirin",0.243069236270318
"Middle East and North Africa",2033,"Scenario 3","Aspirin",0.239958277505365
"Middle East and North Africa",2033,"Scenario 3","No aspirin",0.241279100992692
"Middle East and North Africa",2033,"Scenario 4","Aspirin",0.237867156925747
"Middle East and North Africa",2033,"Scenario 4","No aspirin",0.239501081159179
"Middle East and North Africa",2034,"Current care","Aspirin",0.24422051286767
"Middle East and North Africa",2034,"Scenario 1","Aspirin",0.240315198082328
"Middle East and North Africa",2034,"Scenario 1","No aspirin",0.24139904080242
"Middle East and North Africa",2034,"Scenario 2","Aspirin",0.240151624205436
"Middle East and North Africa",2034,"Scenario 2","No aspirin",0.241256700274279
"Middle East and North Africa",2034,"Scenario 3","Aspirin",0.237834822488301
"Middle East and North Africa",2034,"Scenario 3","No aspirin",0.239291363569284
"Middle East and North Africa",2034,"Scenario 4","Aspirin",0.235542152827929
"Middle East and North Africa",2034,"Scenario 4","No aspirin",0.237341336432859
"Middle East and North Africa",2035,"Current care","Aspirin",0.242628595207451
"Middle East and North Africa",2035,"Scenario 1","Aspirin",0.238446060486926
"Middle East and North Africa",2035,"Scenario 1","No aspirin",0.239622831828613
"Middle East and North Africa",2035,"Scenario 2","Aspirin",0.238196214910478
"Middle East and North Africa",2035,"Scenario 2","No aspirin",0.239405074799497
"Middle East and North Africa",2035,"Scenario 3","Aspirin",0.235674390740564
"Middle East and North Africa",2035,"Scenario 3","No aspirin",0.237265491496393
"Middle East and North Africa",2035,"Scenario 4","Aspirin",0.233182323567403
"Middle East and North Africa",2035,"Scenario 4","No aspirin",0.235144796389968
"Middle East and North Africa",2036,"Current care","Aspirin",0.241062850275643
"Middle East and North Africa",2036,"Scenario 1","Aspirin",0.236621044146337
"Middle East and North Africa",2036,"Scenario 1","No aspirin",0.237889217568558
"Middle East and North Africa",2036,"Scenario 2","Aspirin",0.236270086185816
"Middle East and North Africa",2036,"Scenario 2","No aspirin",0.237581859308708
"Middle East and North Africa",2036,"Scenario 3","Aspirin",0.23354530632313
"Middle East and North Africa",2036,"Scenario 3","No aspirin",0.235269399915631
"Middle East and North Africa",2036,"Scenario 4","Aspirin",0.23085653740761
"Middle East and North Africa",2036,"Scenario 4","No aspirin",0.232979803788646
"Middle East and North Africa",2037,"Current care","Aspirin",0.23971119871558
"Middle East and North Africa",2037,"Scenario 1","Aspirin",0.235115047442422
"Middle East and North Africa",2037,"Scenario 1","No aspirin",0.23646221091426
"Middle East and North Africa",2037,"Scenario 2","Aspirin",0.234552758130884
"Middle East and North Africa",2037,"Scenario 2","No aspirin",0.235968682667623
"Middle East and North Africa",2037,"Scenario 3","Aspirin",0.23162282895185
"Middle East and North Africa",2037,"Scenario 3","No aspirin",0.233481118094241
"Middle East and North Africa",2037,"Scenario 4","Aspirin",0.228735855835178
"Middle East and North Africa",2037,"Scenario 4","No aspirin",0.231020824102736
"Middle East and North Africa",2038,"Current care","Aspirin",0.238535160584642
"Middle East and North Africa",2038,"Scenario 1","Aspirin",0.233880429567292
"Middle East and North Africa",2038,"Scenario 1","No aspirin",0.235295406238633
"Middle East and North Africa",2038,"Scenario 2","Aspirin",0.233005924656149
"Middle East and North Africa",2038,"Scenario 2","No aspirin",0.234527172748683
"Middle East and North Africa",2038,"Scenario 3","Aspirin",0.229868895101242
"Middle East and North Africa",2038,"Scenario 3","No aspirin",0.23186248189235
"Middle East and North Africa",2038,"Scenario 4","Aspirin",0.226782479754188
"Middle East and North Africa",2038,"Scenario 4","No aspirin",0.229229912034162
"Middle East and North Africa",2039,"Current care","Aspirin",0.237407293206963
"Middle East and North Africa",2039,"Scenario 1","Aspirin",0.232696560917889
"Middle East and North Africa",2039,"Scenario 1","No aspirin",0.234179851422405
"Middle East and North Africa",2039,"Scenario 2","Aspirin",0.231505120974067
"Middle East and North Africa",2039,"Scenario 2","No aspirin",0.233131090446366
"Middle East and North Africa",2039,"Scenario 3","Aspirin",0.228162755910345
"Middle East and North Africa",2039,"Scenario 3","No aspirin",0.230290310572246
"Middle East and North Africa",2039,"Scenario 4","Aspirin",0.224879379838705
"Middle East and North Africa",2039,"Scenario 4","No aspirin",0.227487024683383
"Middle East and North Africa",2040,"Current care","Aspirin",0.236222434913694
"Middle East and North Africa",2040,"Scenario 1","Aspirin",0.231460381361693
"Middle East and North Africa",2040,"Scenario 1","No aspirin",0.233012213965423
"Middle East and North Africa",2040,"Scenario 2","Aspirin",0.229953286691761
"Middle East and North Africa",2040,"Scenario 2","No aspirin",0.231682302396303
"Middle East and North Africa",2040,"Scenario 3","Aspirin",0.226413059449526
"Middle East and North Africa",2040,"Scenario 3","No aspirin",0.228670553103561
"Middle East and North Africa",2040,"Scenario 4","Aspirin",0.222936238183434
"Middle East and North Africa",2040,"Scenario 4","No aspirin",0.225698888103738
"Middle East and North Africa",2041,"Current care","Aspirin",0.235064365771206
"Middle East and North Africa",2041,"Scenario 1","Aspirin",0.230258997331777
"Middle East and North Africa",2041,"Scenario 1","No aspirin",0.231883330196173
"Middle East and North Africa",2041,"Scenario 2","Aspirin",0.2284340020845
"Middle East and North Africa",2041,"Scenario 2","No aspirin",0.230265865048187
"Middle East and North Africa",2041,"Scenario 3","Aspirin",0.224700001618684
"Middle East and North Africa",2041,"Scenario 3","No aspirin",0.22708525561543
